date,AUDEUR Curncy,BRLEUR Curncy,CADEUR Curncy,CHFEUR Curncy,CNYEUR Curncy,CZKEUR Curncy,DKKEUR Curncy,GBPEUR Curncy,GBpEUR Curncy,HKDEUR Curncy,ILSEUR Curncy,INREUR Curncy,ISKEUR Curncy,JPYEUR Curncy,NOKEUR Curncy,NZDEUR Curncy,PKREUR Curncy,PLNEUR Curncy,RUBEUR Curncy,SEKEUR Curncy,SGDEUR Curncy,USDEUR Curncy,XAGEUR Curncy,XAUEUR Curncy,ZAREUR Curncy
2002-08-09,0.5523,0.34114,0.6552,0.6854,0.12448,0.0322,0.1346,1.5709,1.5709,0.1321,0.2201,0.02118,1.2049,0.85748,0.134,0.4723,0.01731,0.24544,0.0326,0.1077,0.5842,1.0308,4.8036,324.24,0.0984
2002-08-12,0.5513,0.32652,0.6489,0.6836,0.12338,0.0322,0.1346,1.5647,1.5647,0.1309,0.2184,0.02101,1.1895,0.85869,0.134,0.4744,0.01716,0.24442,0.0324,0.10785,0.5807,1.0218,4.7001,321.09,0.0976
2002-08-13,0.5467,0.3213,0.6491,0.6839,0.12272,0.032,0.1346,1.5617,1.5617,0.1302,0.217,0.02091,1.1743000000000001,0.85827,0.1343,0.4681,0.01707,0.24231,0.0322,0.10792,0.5779,1.0166,4.6559,320.88,0.0961
2002-08-14,0.5491,0.31955,0.6534,0.6839,0.12345,0.0319,0.1346,1.5697,1.5697,0.131,0.2181,0.02102,1.1959,0.87085,0.1344,0.4722,0.01719,0.24476,0.0324,0.10855,0.5841,1.0223,4.5594,318.6,0.097
2002-08-15,0.5526,0.31753,0.6535,0.6834,0.12305,0.0321,0.1346,1.5638,1.5638,0.1306,0.2187,0.02095,1.189,0.8677,0.1347,0.4742,0.01713,0.24398,0.0323,0.10805,0.5832,1.0187,4.5772,320.55,0.096
2002-08-16,0.5547,0.32541,0.6511,0.6819,0.12266,0.032,0.1346,1.5628,1.5628,0.1302,0.2176,0.02092,1.1886,0.86319,0.1352,0.4754,0.01708,0.24333,0.0322,0.10856,0.5813,1.0155,4.5725,318.8,0.0962
2002-08-19,0.5554,0.33083,0.6506,0.6813,0.12371,0.0324,0.1347,1.564,1.564,0.1313,0.2214,0.02108,1.1944,0.86297,0.1356,0.4783,0.01727,0.24562,0.0324,0.10839,0.5847,1.0247,4.5189,314.33,0.0965
2002-08-20,0.5579,0.32973,0.6514,0.6809,0.12342,0.0326,0.1346,1.5617999999999999,1.5618,0.131,0.2206,0.02103,1.1938,0.85936,0.1362,0.48,0.01715,0.24659,0.0323,0.10884,0.584,1.0217,4.5362,316.15,0.094
2002-08-21,0.5551,0.33077,0.656,0.6809,0.12313,0.0323,0.1347,1.5615999999999999,1.5616,0.1307,0.2196,0.021,1.1904,0.86019,0.1353,0.476,0.01711,0.24548,0.0323,0.10946,0.5827,1.0194,4.5056,314.02,0.0938
2002-08-22,0.5583,0.32861,0.6617,0.6791,0.12465,0.0325,0.1347,1.5702,1.5702,0.1323,0.2213,0.02125,1.1948,0.86103,0.1353,0.4813,0.01733,0.2452,0.0327,0.10884,0.5866,1.0322,4.6190999999999995,316.94,0.0948
2002-08-23,0.5586,0.33085,0.6606,0.6796,0.12424,0.0324,0.1348,1.5619,1.5619,0.1318,0.2206,0.02119,1.1852,0.85892,0.1349,0.4789,0.01725,0.24621,0.0325,0.10876,0.5858,1.0276,4.5525,315.54,0.0947
2002-08-26,0.5604,0.33326,0.662,0.6799,0.1244,0.0326,0.1347,1.5654,1.5654,0.132,0.2207,0.02122,1.1814,0.85942,0.1354,0.4831,0.01735,0.24654,0.0326,0.1096,0.5858,1.029,4.5693,318.46,0.0953
2002-08-27,0.5629,0.3256,0.6547,0.6816,0.12292,0.0326,0.1347,1.5615,1.5615,0.1304,0.2183,0.02098,1.1695,0.86073,0.1356,0.481,0.01708,0.24408,0.0322,0.10948,0.582,1.0176,4.5894,318.26,0.0966
2002-08-28,0.5628,0.32708,0.6557,0.6801,0.12344,0.0327,0.1347,1.5662,1.5662,0.131,0.219,0.02108,1.1627,0.85959,0.1356,0.4797,0.01721,0.2459,0.0324,0.10949,0.5841,1.0219,4.5989,316.86,0.0969
2002-08-29,0.5611,0.33183,0.6518,0.6798,0.12276,0.0328,0.1347,1.5721,1.5721,0.1303,0.2179,0.02094,1.1558,0.85955,0.1353,0.4758,0.01712,0.24486,0.0322,0.1092,0.5807,1.0163,4.6037,318.55,0.0957
2002-08-30,0.5604,0.33866,0.6531,0.6794,0.123,0.0329,0.1346,1.5786,1.5786,0.1305,0.2183,0.02099,1.1504,0.85945,0.1351,0.4776,0.01715,0.24646,0.0323,0.10856,0.5819,1.018,4.5404,318.39,0.0966
2002-09-02,0.5602,0.33196,0.6524,0.6791,0.12273,0.0331,0.1347,1.5742,1.5742,0.1302,0.2179,0.02096,1.1479,0.85981,0.1347,0.4774,0.01724,0.24563,0.0322,0.10807,0.581,1.0157,4.5404,317.17,0.0957
2002-09-03,0.5496,0.32331,0.6456,0.682,0.12117,0.0329,0.1347,1.5695999999999999,1.5696,0.1286,0.2134,0.0207,1.1369,0.85647,0.1342,0.4688,0.01689,0.24313,0.0318,0.10684,0.5743,1.0025,4.4962,314.94,0.0929
2002-09-04,0.5497,0.32355,0.6432,0.6831,0.12177,0.0329,0.1347,1.5775000000000001,1.5775,0.1292,0.2132,0.0208,1.1434,0.85423,0.1351,0.4704,0.01698,0.24403,0.0319,0.10782,0.5767,1.0082,4.5166,317.22,0.0944
2002-09-05,0.5472,0.31982,0.6412,0.6846,0.12181,0.0331,0.1347,1.5782,1.5782,0.1293,0.2128,0.0208,1.1543,0.85237,0.1355,0.4697,0.01699,0.24265,0.0319,0.10805,0.5769,1.0085,4.5687999999999995,321.99,0.0954
2002-09-06,0.5577,0.32246,0.653,0.6859,0.12305,0.0332,0.1347,1.5893000000000002,1.5893,0.1306,0.2151,0.02097,1.1635,0.85919,0.136,0.4793,0.01718,0.24424,0.0322,0.10879,0.582,1.0184,4.6089,326.19,0.0968
2002-09-09,0.5597,0.32912,0.6528,0.6855,0.12335,0.0333,0.1347,1.5897000000000001,1.5897,0.1309,0.2156,0.02103,1.1691,0.85849,0.136,0.481,0.01722,0.24632,0.0323,0.1088,0.5836,1.0208,4.6754,327.94,0.0972
2002-09-10,0.5627,0.32811,0.6526,0.685,0.12394,0.0336,0.1347,1.5955,1.5955,0.1315,0.2155,0.02116,1.1766,0.85606,0.1353,0.4821,0.01731,0.24746,0.0324,0.10887,0.5836,1.0259,4.6779,325.96,0.0963
2002-09-11,0.5619,0.32937,0.6482,0.6823,0.12373,0.0335,0.1347,1.5920999999999998,1.5921,0.1313,0.2159,0.02114,1.1826,0.85162,0.1354,0.4836,0.01729,0.24592,0.0323,0.1091,0.5823,1.0245,4.6751000000000005,325.46,0.097
2002-09-12,0.5621,0.32517,0.6416,0.6807,0.12307,0.0335,0.1347,1.5895000000000001,1.5895,0.1306,0.2153,0.02102,1.1743000000000001,0.84808,0.1359,0.4836,0.01723,0.24345,0.0322,0.10859,0.5783,1.0188,4.6898,325.06,0.0975
2002-09-13,0.5661,0.32721,0.6494,0.6814,0.12431,0.0333,0.1347,1.5963,1.5963,0.1319,0.2173,0.02125,1.1816,0.84352,0.1362,0.488,0.01736,0.24684,0.0325,0.10877,0.5803,1.029,4.6975,326.04,0.0978
2002-09-16,0.5655,0.32103,0.6526,0.6809,0.1247,0.0329,0.1346,1.5903,1.5903,0.1323,0.2178,0.02131,1.1793,0.84425,0.1362,0.4858,0.01741,0.24672,0.0326,0.1099,0.5796,1.0321,4.7064,327.64,0.0962
2002-09-17,0.5622,0.31327,0.6487,0.6807,0.12395,0.0329,0.1347,1.5827,1.5827,0.1315,0.2169,0.02119,1.1606,0.84118,0.136,0.482,0.01732,0.24641,0.0324,0.10954,0.5776,1.0267,4.7104,326.88,0.0971
2002-09-18,0.5613,0.30499,0.648,0.6812,0.12356,0.033,0.1346,1.5854,1.5854,0.1311,0.2135,0.02112,1.158,0.8417,0.1362,0.4823,0.01726,0.24605,0.0323,0.10984,0.5766,1.0227,4.7249,327.62,0.0963
2002-09-19,0.5566,0.29335,0.6437,0.6836,0.12242,0.0332,0.1345,1.5774,1.5774,0.1299,0.2119,0.02093,1.1503,0.83487,0.1359,0.4806,0.01709,0.24499,0.032,0.10978,0.5726,1.0129,4.7097999999999995,327.51,0.0959
2002-09-20,0.5557,0.29908,0.6471,0.682,0.12302,0.0332,0.1346,1.5824,1.5824,0.1305,0.2113,0.02102,1.1544,0.82472,0.1354,0.4789,0.0172,0.24664,0.0321,0.11066,0.5722,1.0177,4.712,327.85,0.0961
2002-09-23,0.5557,0.28665,0.6462,0.6828,0.12352,0.0329,0.1345,1.5845,1.5845,0.1311,0.2123,0.02113,1.1721,0.82476,0.1362,0.4792,0.01727,0.24605,0.0323,0.11029,0.5741,1.0219,4.7317,330.35,0.096
2002-09-24,0.554,0.27137,0.642,0.6838,0.12306,0.0329,0.1347,1.5876000000000001,1.5876,0.1306,0.2098,0.02105,1.171,0.826,0.1367,0.4786,0.01722,0.24624,0.0322,0.10996,0.572,1.0185,4.7367,332.23,0.0955
2002-09-25,0.5592,0.27689,0.6484,0.6829,0.1238,0.0329,0.1346,1.5951,1.5951,0.1313,0.2103,0.02116,1.1721,0.8335,0.1367,0.4833,0.01731,0.24709,0.0323,0.10912,0.5739,1.0242,4.6912,330.07,0.097
2002-09-26,0.5578,0.27116,0.6503,0.6814,0.12368,0.0331,0.1346,1.5958,1.5958,0.1313,0.2117,0.02115,1.1661,0.83838,0.1365,0.4813,0.0173,0.24661,0.0323,0.10926,0.5737,1.0233,4.6157,327.55,0.097
2002-09-27,0.5544,0.26333,0.6459,0.6824,0.1232,0.033,0.1347,1.5922,1.5922,0.1307,0.2105,0.02108,1.17,0.8323,0.1363,0.48,0.01724,0.24561,0.0322,0.10986,0.5731,1.0197,4.5788,326.28,0.0966
2002-09-30,0.55,0.27099,0.6386,0.6872,0.12243,0.033,0.1347,1.5899,1.5899,0.1299,0.2076,0.02095,1.1707,0.83245,0.1369,0.4753,0.01719,0.24411,0.032,0.10921,0.5695,1.0136,4.6017,327.94,0.0962
2002-10-01,0.5543,0.28267,0.6431,0.6838,0.12299,0.0329,0.1346,1.5932,1.5932,0.1304,0.2099,0.02104,1.1787,0.83007,0.1367,0.483,0.0172,0.24594,0.0321,0.11036,0.569,1.0177,4.564,325.99,0.0977
2002-10-02,0.5509,0.27698,0.6379,0.6856,0.12245,0.0329,0.1346,1.5913,1.5913,0.1299,0.2097,0.02096,1.1754,0.82498,0.1366,0.48,0.01714,0.24427,0.032,0.11013,0.5683,1.0136,4.5611,327.44,0.0972
2002-10-03,0.5531,0.27378,0.6357,0.6851,0.12231,0.0328,0.1346,1.5891,1.5891,0.1297,0.2092,0.02092,1.1738,0.82522,0.1367,0.4831,0.01712,0.24406,0.0319,0.11001,0.5676,1.0121,4.5349,325.59,0.0974
2002-10-04,0.5588,0.28302,0.6415,0.6849,0.12352,0.033,0.1346,1.5995,1.5995,0.131,0.2112,0.02113,1.1787,0.82831,0.1373,0.4896,0.01701,0.24546,0.0322,0.11018,0.5731,1.0217,4.5872,329.23,0.0981
2002-10-07,0.5594,0.27672,0.6371,0.6833,0.12284,0.0329,0.1346,1.5935000000000001,1.5935,0.1304,0.209,0.02103,1.1655,0.81778,0.1372,0.4919,0.0172,0.24383,0.0321,0.10995,0.5676,1.0174,4.5177,328.09,0.0968
2002-10-08,0.5582,0.27118,0.6396,0.6819,0.12344,0.033,0.1346,1.5867,1.5867,0.131,0.2105,0.02113,1.1649,0.82167,0.1374,0.4917,0.01727,0.24566,0.0322,0.109,0.5714,1.0213,4.4715,325.04,0.0972
2002-10-09,0.5544,0.25801,0.6329,0.6831,0.12207,0.0327,0.1346,1.5812,1.5812,0.1295,0.2089,0.02091,1.1595,0.8193,0.1372,0.4857,0.01717,0.24421,0.0319,0.10886,0.5656,1.0099,4.4132,323.22,0.0965
2002-10-10,0.5559,0.25671,0.6377,0.6831,0.12251,0.0326,0.1346,1.5861,1.5861,0.13,0.2102,0.02097,1.1608,0.82007,0.1372,0.4852,0.01716,0.24641,0.032,0.10937,0.5655,1.014,4.3476,321.25,0.0975
2002-10-11,0.5566,0.26576,0.6382,0.6831,0.12234,0.0325,0.1346,1.5813000000000001,1.5813,0.1298,0.2101,0.02095,1.1589,0.81633,0.1373,0.4875,0.01714,0.24501,0.0319,0.10972,0.5645,1.0127,4.3747,320.76,0.0972
2002-10-14,0.554,0.26301,0.6385,0.6838,0.12234,0.0324,0.1346,1.5785,1.5785,0.1298,0.2098,0.02095,1.1601,0.81477,0.1374,0.4845,0.01719,0.24578,0.0319,0.11,0.5626,1.013,4.3714,322.11,0.0969
2002-10-15,0.5575,0.26461,0.6417,0.6818,0.12309,0.0325,0.1346,1.5824,1.5824,0.1306,0.2115,0.02108,1.1564,0.81707,0.1371,0.4885,0.01724,0.2461,0.0321,0.1101,0.565,1.0185,4.395,319.36,0.0975
2002-10-16,0.5595,0.25788,0.6435,0.6819,0.12314,0.0322,0.1346,1.5836999999999999,1.5837,0.1307,0.2115,0.02106,1.156,0.81873,0.1359,0.489,0.01732,0.24589,0.0321,0.11013,0.5694,1.0195,4.4551,320.67,0.098
2002-10-17,0.5676,0.26568,0.6562,0.6812,0.12443,0.0325,0.1346,1.5969,1.5969,0.132,0.2158,0.02128,1.158,0.82336,0.1345,0.496,0.01744,0.24613,0.0325,0.10967,0.5768,1.0302,4.4865,320.85,0.0997
2002-10-18,0.5662,0.26601,0.6538,0.6804,0.1243,0.0327,0.1346,1.5907,1.5907,0.1319,0.2162,0.02126,1.1527,0.81983,0.1349,0.4954,0.01747,0.24689,0.0325,0.11004,0.5744,1.0294,4.4884,322.06,0.0995
2002-10-21,0.5693,0.26095,0.6569,0.6798,0.12413,0.0328,0.1346,1.5845,1.5845,0.1317,0.2167,0.02125,1.1626,0.82233,0.1351,0.4967,0.01744,0.2484,0.0324,0.11025,0.5757,1.0271,4.4684,319.62,0.1007
2002-10-22,0.5659,0.26143,0.652,0.681,0.12352,0.0327,0.1346,1.581,1.581,0.1311,0.2151,0.02114,1.1556,0.81702,0.1348,0.4943,0.01733,0.24856,0.0322,0.10929,0.5732,1.0229,4.5213,320.22,0.1003
2002-10-23,0.5673,0.26265,0.6552,0.6811,0.12385,0.0324,0.1346,1.5871,1.5871,0.1314,0.2166,0.02118,1.1562000000000001,0.8226,0.1357,0.4964,0.01741,0.24931,0.0323,0.10949,0.5751,1.0253,4.5217,319.85,0.1006
2002-10-24,0.567,0.26813,0.653,0.6813,0.12352,0.0322,0.1345,1.5893000000000002,1.5893,0.1311,0.2161,0.02113,1.1481,0.82173,0.1354,0.4971,0.01736,0.2508,0.0322,0.1093,0.5737,1.0226,4.4688,318.69,0.1008
2002-10-25,0.5694,0.27485,0.6536,0.6815,0.12376,0.0324,0.1346,1.5886,1.5886,0.1314,0.2157,0.02118,1.1546,0.82425,0.1356,0.4991,0.0174,0.25337,0.0323,0.10983,0.5775,1.0248,4.5214,321.63,0.1014
2002-10-28,0.5677,0.2673,0.6522,0.6825,0.12271,0.0324,0.1346,1.5843,1.5843,0.1302,0.213,0.02097,1.1505,0.82183,0.1353,0.4967,0.01726,0.25114,0.032,0.10993,0.5722,1.0163,4.4817,320.78,0.1011
2002-10-29,0.5665,0.26681,0.6509,0.6827,0.12297,0.0324,0.1346,1.5833,1.5833,0.1305,0.2128,0.02104,1.1556,0.82655,0.1352,0.495,0.01728,0.25179,0.0321,0.10999,0.5757,1.0172,4.5774,322.3,0.1012
2002-10-30,0.562,0.27358,0.6491,0.6827,0.12279,0.0324,0.1346,1.5833,1.5833,0.1303,0.2126,0.02101,1.1552,0.82709,0.1355,0.4905,0.01727,0.25064,0.032,0.1103,0.5731,1.0163,4.568,321.22,0.1006
2002-10-31,0.5601,0.27818,0.6477,0.6837,0.122,0.0325,0.1345,1.5806,1.5806,0.1295,0.2111,0.02088,1.1571,0.82446,0.1358,0.4909,0.01718,0.25026,0.0318,0.11034,0.571,1.0098,4.5542,320.86,0.1009
2002-11-01,0.5614,0.27941,0.6441,0.684,0.12127,0.0325,0.1346,1.5704,1.5704,0.1287,0.2111,0.02076,1.1568,0.82156,0.1359,0.4935,0.01705,0.25204,0.0316,0.11013,0.5694,1.0034,4.5204,320.84,0.1004
2002-11-04,0.5627,0.28139,0.6439,0.6834,0.121,0.0324,0.1345,1.5603,1.5603,0.1284,0.211,0.02073,1.1502,0.82002,0.1358,0.4992,0.01702,0.25094,0.0315,0.10956,0.5683,1.002,4.5236,319.16,0.1011
2002-11-05,0.5614,0.28207,0.6423,0.6838,0.12088,0.0324,0.1346,1.563,1.563,0.1283,0.2113,0.02071,1.1487,0.8207,0.1359,0.4951,0.01699,0.25194,0.0315,0.10949,0.5692,1.0002,4.4904,317.78,0.1006
2002-11-06,0.5625,0.27251,0.6418,0.6837,0.1204,0.0324,0.1346,1.5577999999999999,1.5578,0.1278,0.2117,0.02062,1.1431,0.81811,0.1358,0.4961,0.01701,0.2511,0.0313,0.10947,0.5635,0.9961,4.4706,316.91,0.1009
2002-11-07,0.5613,0.27783,0.6364,0.6832,0.1197,0.0324,0.1345,1.5649,1.5649,0.127,0.21,0.02052,1.1414,0.81753,0.1364,0.4956,0.01688,0.25192,0.0311,0.10951,0.5621,0.9904,4.5112,317.97,0.1013
2002-11-08,0.5575,0.27841,0.6304,0.6841,0.11924,0.0324,0.1346,1.5706,1.5706,0.1265,0.2097,0.02045,1.1535,0.82367,0.1366,0.4899,0.01685,0.25339,0.031,0.11015,0.5612,0.987,4.4779,317.36,0.1011
2002-11-11,0.5552,0.28073,0.6305,0.6837,0.11956,0.0325,0.1346,1.5708,1.5708,0.1269,0.2111,0.02052,1.1587,0.82671,0.1372,0.4888,0.01686,0.25488,0.0311,0.11008,0.5618,0.9893,4.5212,318.31,0.1006
2002-11-12,0.5538,0.2727,0.6255,0.6839,0.1193,0.0326,0.1347,1.5695999999999999,1.5696,0.1266,0.2096,0.02046,1.155,0.82559,0.1369,0.4872,0.01683,0.25239,0.0311,0.11013,0.5598,0.9872,4.541,320.29,0.1006
2002-11-13,0.5556,0.27135,0.6288,0.6818,0.11979,0.0326,0.1347,1.573,1.573,0.1271,0.2117,0.02054,1.1593,0.82572,0.1364,0.4933,0.01692,0.25095,0.0311,0.11025,0.5615,0.9917,4.522,316.49,0.1008
2002-11-14,0.5617,0.27006,0.6324,0.6824,0.1203,0.0327,0.1347,1.5722,1.5722,0.1277,0.2133,0.02064,1.1635,0.82702,0.1366,0.4983,0.01706,0.25372,0.0313,0.10999,0.5655,0.9959,4.5484,316.95,0.1025
2002-11-15,0.5583,0.26854,0.625,0.6819,0.11964,0.0327,0.1347,1.5647,1.5647,0.127,0.2124,0.02055,1.1597,0.82179,0.1367,0.4947,0.01697,0.25245,0.0311,0.11037,0.5617,0.9903,4.5256,317.44,0.1033
2002-11-18,0.5572,0.27757,0.6235,0.6816,0.1197,0.0327,0.1346,1.5666,1.5666,0.1271,0.212,0.02055,1.1639,0.81855,0.1368,0.4927,0.01698,0.25436,0.0311,0.11023,0.5623,0.991,4.501,316.37,0.1032
2002-11-19,0.5573,0.28291,0.6292,0.6811,0.12045,0.0327,0.1347,1.575,1.575,0.1278,0.2127,0.02069,1.1748,0.81559,0.1358,0.4962,0.01708,0.25481,0.0313,0.11024,0.5639,0.9976,4.5441,318.19,0.1033
2002-11-20,0.5599,0.28397,0.6296,0.6809,0.12056,0.0326,0.1347,1.5697,1.5697,0.128,0.2131,0.0207,1.1633,0.81393,0.1365,0.4986,0.0171,0.2535,0.0313,0.11027,0.5641,0.9987,4.5341000000000005,317.44,0.1031
2002-11-21,0.5613,0.28305,0.6328,0.6804,0.12056,0.0326,0.1346,1.5779999999999998,1.578,0.128,0.2133,0.0207,1.1582,0.81331,0.1366,0.5021,0.0171,0.25263,0.0314,0.1112,0.5639,0.9974,4.4584,316.83,0.1038
2002-11-22,0.5655,0.28204,0.6361,0.6791,0.12122,0.0327,0.1347,1.5847,1.5847,0.1287,0.2143,0.02082,1.1621,0.81704,0.137,0.5044,0.0172,0.25485,0.0315,0.11122,0.5671,1.0032,4.5725999999999996,322.08,0.106
2002-11-25,0.564,0.28353,0.641,0.6781,0.12177,0.0325,0.1346,1.5775000000000001,1.5775,0.1293,0.2155,0.02091,1.1673,0.8251,0.1369,0.5032,0.01726,0.25348,0.0316,0.11076,0.5687,1.0078,4.5152,320.65,0.1085
2002-11-26,0.5635,0.27883,0.6391,0.6786,0.12161,0.0324,0.1346,1.5619,1.5619,0.1291,0.2166,0.02088,1.1635,0.82775,0.1374,0.4991,0.01723,0.25264,0.0316,0.11017,0.5707,1.0063,4.4681,320.37,0.1092
2002-11-27,0.5624,0.27953,0.6417,0.6776,0.12195,0.0324,0.1346,1.5615999999999999,1.5616,0.1294,0.2176,0.02093,1.1696,0.82553,0.1373,0.4989,0.01731,0.25314,0.0317,0.11018,0.5717,1.0098,4.4734,319.85,0.1089
2002-11-28,0.5634,0.27939,0.6398,0.6778,0.1216,0.0324,0.1347,1.5582,1.5582,0.1291,0.2163,0.02085,1.1703000000000001,0.82255,0.1372,0.4977,0.01729,0.25154,0.0316,0.11004,0.5711,1.0063,4.4681,319.87,0.1084
2002-11-29,0.5635,0.27532,0.6426,0.6783,0.12151,0.0325,0.1347,1.5659,1.5659,0.129,0.2164,0.02081,1.1703000000000001,0.82067,0.1373,0.5014,0.01726,0.25059,0.0316,0.11113,0.5697,1.0057,4.4655000000000005,319.97,0.1084
2002-12-02,0.5618,0.27304,0.6439,0.6793,0.12116,0.0324,0.1347,1.5625,1.5625,0.1286,0.2166,0.02077,1.1728,0.80607,0.1374,0.5,0.01725,0.25126,0.0315,0.11098,0.566,1.0032,4.4569,318.87,0.1085
2002-12-03,0.5609,0.27348,0.6446,0.6799,0.12123,0.0323,0.1347,1.5760999999999998,1.5761,0.1287,0.2162,0.02079,1.1749,0.80644,0.1377,0.5003,0.01721,0.25101,0.0315,0.11062,0.5667,1.0028,4.5653,321.65,0.1083
2002-12-04,0.5603,0.26877,0.6396,0.6785,0.12064,0.0322,0.1346,1.5683,1.5683,0.1281,0.2147,0.02072,1.174,0.80194,0.1375,0.501,0.01714,0.25075,0.0313,0.11015,0.564,0.9991,4.5659,321.86,0.1095
2002-12-05,0.5612,0.26355,0.639,0.6797,0.12074,0.0323,0.1346,1.5688,1.5688,0.1282,0.2138,0.02071,1.169,0.80011,0.1374,0.5022,0.01712,0.24989,0.0314,0.11044,0.563,0.9994,4.6272,324.46,0.1094
2002-12-06,0.5557,0.26436,0.6331,0.6796,0.11967,0.0322,0.1347,1.561,1.561,0.127,0.2103,0.02054,1.1616,0.80218,0.1373,0.4973,0.01698,0.24935,0.0311,0.11045,0.561,0.991,4.5982,323.31,0.1076
2002-12-09,0.5572,0.26108,0.6331,0.6789,0.11951,0.0321,0.1346,1.5641,1.5641,0.1268,0.2111,0.02052,1.1698,0.80186,0.1367,0.4981,0.01694,0.25083,0.031,0.10995,0.5608,0.9892,4.5603,322.48,0.1087
2002-12-10,0.5552,0.26054,0.6359,0.6786,0.11983,0.0322,0.1347,1.5588,1.5588,0.1272,0.2125,0.02058,1.1701,0.80156,0.1365,0.4972,0.01699,0.25084,0.0311,0.11014,0.5618,0.9919,4.5725,321.12,0.1102
2002-12-11,0.5553,0.2641,0.6371,0.6784,0.11975,0.0321,0.1347,1.5632000000000001,1.5632,0.1271,0.2127,0.02058,1.1732,0.80163,0.1359,0.4978,0.01699,0.2503,0.0311,0.1101,0.5622,0.9914,4.595,322.05,0.1119
2002-12-12,0.5552,0.25893,0.6318,0.677,0.11871,0.032,0.1346,1.5534,1.5534,0.1259,0.2107,0.02037,1.1771,0.80012,0.1362,0.4991,0.01682,0.25253,0.0308,0.10957,0.558,0.9817,4.6436,325.2,0.1102
2002-12-13,0.5521,0.26196,0.6254,0.6768,0.11797,0.032,0.1346,1.5527,1.5527,0.1252,0.2097,0.02026,1.1797,0.81035,0.1362,0.5024,0.01675,0.2517,0.0307,0.10931,0.5593,0.9765,4.5894,325.31,0.1115
2002-12-16,0.5539,0.27009,0.6266,0.6778,0.11812,0.032,0.1346,1.5558999999999998,1.5559,0.1254,0.2106,0.02031,1.1787,0.80536,0.1371,0.5027,0.01669,0.25115,0.0307,0.11002,0.5592,0.9782,4.6073,329.31,0.1121
2002-12-17,0.5512,0.27149,0.6289,0.6815,0.11758,0.032,0.1347,1.5558999999999998,1.5559,0.1248,0.209,0.02022,1.1811,0.80221,0.1372,0.5036,0.01667,0.25014,0.0306,0.10994,0.5567,0.9731,4.5056,327.71,0.1064
2002-12-18,0.5508,0.27608,0.6263,0.6836,0.11752,0.032,0.1347,1.5606,1.5606,0.1248,0.2082,0.02021,1.1785,0.80389,0.1369,0.5012,0.01666,0.24973,0.0305,0.11006,0.5573,0.9729,4.5578,333.93,0.1091
2002-12-19,0.551,0.28019,0.627,0.684,0.1176,0.032,0.1347,1.5612,1.5612,0.1248,0.205,0.02024,1.1701,0.80755,0.1372,0.5032,0.01667,0.25136,0.0306,0.10963,0.5585,0.9736,4.559,336.43,0.1093
2002-12-20,0.5486,0.27944,0.6273,0.6833,0.11757,0.032,0.1346,1.5602,1.5602,0.1248,0.2053,0.02027,1.1761,0.80829,0.1372,0.5023,0.01667,0.25128,0.0306,0.10993,0.558,0.9731,4.4862,331.6,0.1089
2002-12-23,0.5474,0.27705,0.6274,0.6865,0.1177,0.0318,0.1346,1.5528,1.5528,0.125,0.2055,0.0202,1.1783,0.80865,0.1376,0.5031,0.01667,0.25135,0.0306,0.10935,0.5594,0.974,4.5388,336.66,0.1103
2002-12-24,0.5467,0.2766,0.6274,0.6893,0.11725,0.032,0.1347,1.5487,1.5487,0.1245,0.2031,0.0202,1.1807,0.8072,0.1376,0.5019,0.01664,0.25095,0.0305,0.1094,0.5587,0.9709,4.5253,336.39,0.1095
2002-12-27,0.5374,0.27035,0.6118,0.6879,0.1161,0.0318,0.1346,1.5364,1.5364,0.1232,0.2019,0.0201,1.1711,0.8006,0.137,0.4976,0.01646,0.2496,0.0303,0.109,0.5536,0.9607,4.5019,334.53,0.1103
2002-12-30,0.5394,0.2692,0.6046,0.688,0.1153,0.0317,0.1347,1.5293999999999999,1.5294,0.1222,0.2009,0.02,1.1761,0.80425,0.1371,0.503,0.01641,0.2484,0.03,0.10915,0.5492,0.9531,4.4374,327.94,0.1105
2002-12-31,0.5353,0.2593,0.6059,0.6889,0.1151,0.0317,0.1347,1.5345,1.5345,0.1222,0.2008,0.01985,1.1793,0.8019,0.1374,0.4999,0.01636,0.2488,0.0298,0.10965,0.5493,0.9529,4.5559,331.73,0.1112
2003-01-02,0.5435,0.2738,0.6158,0.688,0.1165,0.0319,0.1346,1.5384,1.5384,0.1238,0.2017,0.0201,1.1849,0.80365,0.1377,0.5047,0.01659,0.2515,0.03,0.1096,0.5536,0.9654,4.6497,333.96,0.1134
2003-01-03,0.5441,0.2787,0.6133,0.6858,0.1158,0.0318,0.1346,1.5448,1.5448,0.1229,0.2001,0.02,1.1832,0.80105,0.1381,0.5066,0.01649,0.2516,0.0301,0.1099,0.55,0.959,4.6893,336.83,0.1135
2003-01-06,0.5506,0.2865,0.6131,0.6864,0.1155,0.032,0.1346,1.5377999999999998,1.5378,0.1227,0.1999,0.0199,1.1822,0.80215,0.1381,0.5095,0.01645,0.2504,0.0299,0.1101,0.5507,0.9563,4.6838999999999995,335.93,0.1119
2003-01-07,0.5513,0.2873,0.6147,0.6856,0.1161,0.0319,0.1346,1.541,1.541,0.1232,0.1996,0.01995,1.1865,0.7974,0.1385,0.5091,0.0165,0.25035,0.03,0.1101,0.5507,0.9608,4.6118,333.64,0.1109
